"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"PTHR10367_SF5",15.8994048155785,0.000205823362240648,0.83598070392602,0.364689848478559,1.14120088899418,-0.000112681675088341,0.280049314732758,0.000123240987015112,4.07499975525093,-0.914319803966873,0.000154808945463539,0.364689848478559
"PTHR10369_SF6",4.21155306275054,0.0451030413715225,1.97877994681358,0.165355874106652,3.74672474278402,-0.00104225016156726,1.68365291781653,0.000740923246252498,2.22535458652786,-1.40669113412063,0.0303351999590856,0.165355874106652
"PTHR10370",7.40469314322293,0.00878164074458908,1.05285024536665,0.309512010415351,1.04193860854537,-0.000165900670785955,0.367404259620024,0.000161683179379806,2.83594591315561,-1.02608491138241,0.0064561568544091,0.309512010415351
"PTHR10371",11.1120225743018,0.00156981919120792,4.1034058785012,0.0478447393365025,1.52631313058913,-0.00038014048768591,0.4264334223862,0.000187660076659206,3.5792530567804,-2.02568652029409,0.000747001598173426,0.0478447393365025
"PTHR10372_SF3",60.7345424540277,2.39606305162996e-10,0.00886492089289763,0.925342110039203,1.10260388727549,-5.90796989418191e-06,0.142587084096881,6.27481377573638e-05,7.73284546955407,-0.0941537088642695,2.99400177494132e-10,0.925342110039203
"PTHR10373_SF11",20.2036407254524,3.81726087948103e-05,0.397644106534031,0.5310182622289,1.09599751269121,-6.700872344564e-05,0.24147012994958,0.000106263488550407,4.53885336840651,-0.630590284205229,3.28620694070859e-05,0.5310182622289
"PTHR10373_SF25",27.1916423026524,3.10621461170377e-06,0.174977350528981,0.677415779661301,1.12813911639576,-3.97625500593286e-05,0.216004429549799,9.50568264120078e-05,5.22275917557361,-0.418302941095304,3.01681102909613e-06,0.677415779661301
"PTHR10374_SF2",27.9910579537221,2.36762072343718e-06,0.0163107558027624,0.898859004940445,1.20966034447874,-1.29291099417465e-05,0.230044011428099,0.000101235209421487,5.25838658858903,-0.127713569376016,2.65688142715775e-06,0.898859004940445
"PTHR10374_SF8",18.9089534936901,6.25837275891468e-05,0.364540477418689,0.548570940320939,0.975134088428472,6.13246861342955e-05,0.230803187097784,0.000101569299004742,4.22495937205295,0.603771875312762,9.4489334732608e-05,0.548570940320939
"PTHR10379",75.0386320676045,9.93436636717678e-12,0.975978875207599,0.327682398697824,3.04839894577501,-0.000152049819649204,0.349739791681704,0.000153909596838129,8.71619134647776,-0.987916431287383,8.17535525836802e-12,0.327682398697824
"PTHR10381",6.13649006183327,0.01646554818552,0.242391305936818,0.624517619876551,0.991181004164005,8.99832462636763e-05,0.41531965448662,0.000182769253317224,2.38654971768483,0.492332515620102,0.0206094546272161,0.624517619876551
"PTHR10383",190.968672010063,3.2940635513862e-19,0.000101242127592704,0.992009668650516,4.89856626237086,-1.58433896828404e-06,0.357805341014485,0.000157458994063183,13.690590108247,-0.0100619147080813,4.85987416870671e-19,0.992009668650516
"PTHR10385_SF25",5.07858824734777,0.0283840701866045,1.19541527832045,0.279184584089277,1.10882599186882,-0.000223979853183813,0.465509877990069,0.000204856408534785,2.38196017806623,-1.09335048283725,0.0208422339737341,0.279184584089277
"PTHR10385_SF27",37.4983292778093,1.15043065001555e-07,0.16976710607779,0.681980619641709,1.16118545631633,-3.43897196078384e-05,0.189662385462557,8.34645126925284e-05,6.12238137511759,-0.412028040402337,1.15554221461344e-07,0.681980619641709
"PTHR10388_SF10",9.31533774068376,0.00354746567827227,9.41904781628412,0.00338129380554456,3.28864645033456,-0.00128994249419786,0.955094173050002,0.00042030721871749,3.44326930592884,-3.06904672761496,0.00113036859069032,0.00338129380554456
"PTHR10388_SF8",42.6767326913012,2.54495391582556e-08,0.0829190570229598,0.77450295864733,1.05685413171727,2.08219642586563e-05,0.164313734315507,7.23093602871554e-05,6.43192814112512,0.287956692964341,3.69378736685378e-08,0.77450295864733
"PTHR10390_SF22",32.3380776281337,5.68026791324139e-07,0.293695380188868,0.590133395746368,0.990061274106121,4.24747221517627e-05,0.178098940345468,7.83758004031053e-05,5.55905202010549,0.5419366938941,9.01963317926255e-07,0.590133395746368
"PTHR10390_SF32",11.8940699911971,0.00111173514942334,0.227958027556964,0.635005208681705,0.939931174217472,-5.67226529173567e-05,0.269965604661405,0.000118803460063283,3.48167010162775,-0.47744950262511,0.00100641306941483,0.635005208681705
"PTHR10394",7.82562698837046,0.00716401128128478,3.24037343232785,0.077536676155782,2.44036282181394,-0.000640679072167036,0.808765008421172,0.000355912307788453,3.01739417062304,-1.80010372821342,0.00391201738596168,0.077536676155782
"PTHR10395",37.5164129805646,1.14420659984054e-07,0.52585418235304,0.47154478020366,2.96067528097246,-0.000153211924073541,0.480108336294665,0.00021128073566472,6.16668167818555,-0.725158039570024,9.81890892301352e-08,0.47154478020366
"PTHR10398",141.718120946237,1.34239250797089e-16,0.000336464104931328,0.985434138347687,0.987221006720242,6.7590663295166e-07,0.0837330065212101,3.68482900208635e-05,11.7901058105464,0.0183429579111802,1.95148193813183e-16,0.985434138347687
"PTHR10404",46.3457259716122,9.19522480171778e-09,1.45584968964723,0.232949798487984,5.74886477111168,0.000464003471058171,0.873860898010884,0.000384558982718968,6.57869551572507,1.20658596446637,2.14721651840044e-08,0.232949798487984
"PTHR10405",0.612560040197671,0.437308657853738,0.00361622216954814,0.952274272453572,4.69478739165068,-0.000158565363234584,5.99183880177627,0.00263682176359197,0.783530322988482,-0.0601350327974313,0.436803297402991,0.952274272453572
"PTHR10407",3.72453767488678,0.0589781322981475,0.0381451495365973,0.845898795098677,1.88437775856207,-8.35500875098887e-05,0.972090266751682,0.000427786670560445,1.93848022453601,-0.195307832757924,0.0578984604502669,0.845898795098677
"PTHR10408",109.975269878513,1.5542600726176e-14,5.34329104261373,0.0247203956613684,2.99307675423815,0.000302290028947812,0.297165750248011,0.000130773397544641,10.0720784671187,2.31155597868919,6.54124787727665e-14,0.0247203956613684
"PTHR10410_SF2",9.6314447250262,0.00306599254705291,2.70507023881917,0.105948810293122,1.53807013001885,-0.000337416648587772,0.466183159323363,0.000205152698694014,3.29928290899925,-1.64470977343091,0.00173685102108678,0.105948810293122
"PTHR10410_SF3",24.2662819437468,8.60947713956314e-06,1.05953333692059,0.307996390875415,1.13932096049287,0.000108903565501195,0.240416423589153,0.000105799785177281,4.73894812793595,1.02933635752391,1.65227556573097e-05,0.307996390875415
"PTHR10410_SF5",15.9202349097164,0.000204091233846982,0.695729251428098,0.40796621079863,1.10855417235612,-0.000100061020433581,0.272598927194762,0.00011996230334933,4.06661238092142,-0.834103861295521,0.000159107652090111,0.40796621079863
"PTHR10410_SF6",6.3917603524417,0.014480086376998,1.03318088691961,0.314030532314548,1.38138665206787,-0.000233748149912587,0.522563830949092,0.000229964077455502,2.64347926560277,-1.01645505897684,0.0107681638148176,0.314030532314548
"PTHR10411",77.8234106874588,5.57776823491139e-12,0.0147317463860104,0.903853500010446,2.81062013128021,-1.71463994158174e-05,0.321014881528473,0.000141268657928555,8.75542005373017,-0.121374405811153,7.09177854138943e-12,0.903853500010446
"PTHR10414",171.936173313854,2.86705845607416e-18,0.773159314918664,0.383210841340614,3.51359113613937,-0.000103710286778805,0.268019680625171,0.000117947119460876,13.1094519922706,-0.87929478272003,2.89382971431457e-18,0.383210841340614
"PTHR10416",7.00503955675181,0.010678137428374,1.44271924478769,0.235040186607678,1.09051663768215,-0.000206890659023041,0.391407656617948,0.00017224632730453,2.78614027917854,-1.20113248427794,0.00738474470605421,0.235040186607678
"PTHR10417",77.075690760549,6.50474195005299e-12,5.49683996841436,0.022830136595465,1.99731619976612,0.000246029924593123,0.238457360979337,0.000104937662697572,8.37598886259249,2.34453406211434,2.82029036698654e-11,0.022830136595465
"PTHR10418",5.3005729870722,0.0252755792842004,2.15125056517212,0.148362690041432,1.4989510161383,-0.000389918118800985,0.604097814151036,0.000265844645757089,2.4813051479831,-1.46671420705334,0.0162968206620412,0.148362690041432
"PTHR10426",55.1214372376832,9.36266604448062e-10,1.31904100860169e-05,0.997115837005741,1.05249396375827,2.28739440793098e-07,0.143117009408008,6.2981341393123e-05,7.35408019013131,0.00363186041664832,1.2145715683217e-09,0.997115837005741
"PTHR10429",82.3585254962421,2.23685483810021e-12,0.0263046709481303,0.871775241056097,0.999959713293124,7.95868094902971e-06,0.111507480888182,4.90709717227556e-05,8.96764688187936,0.162187147912929,3.29374451048075e-12,0.871775241056097
"PTHR10430",19.4859895515812,5.01442956655901e-05,0.122855411912682,0.727347260839007,1.03063981186547,3.6758242939011e-05,0.238307079324651,0.000104871528418788,4.32483925692116,0.350507363564137,6.7736062393767e-05,0.727347260839007
"PTHR10434",5.26134347126286,0.0257972009497041,21.8174204058843,2.08985399669157e-05,1.44064008874153,0.00181317985602407,0.882101441618966,0.000388185389477971,1.6331909469476,4.67091215994095,0.108356366018159,2.08985399669157e-05
"PTHR10436_SF87",134.788729529497,3.53001418097606e-16,0.031070049083654,0.860756007437587,0.994957495211339,6.72486381761994e-06,0.0866945648046392,3.81515796443389e-05,11.4765844600917,0.176266982397878,5.4859992825812e-16,0.860756007437587
"PTHR10438_SF18",3.31560364470682,0.074272271692179,3.67312207318314,0.0606956146580553,2.2797731585691,-0.000930699885853924,1.10349743016256,0.000485614873193494,2.06595239486264,-1.91653908730898,0.0437363808482454,0.0606956146580553
"PTHR10438_SF232",29.5050169964903,1.42696897251843e-06,0.0987812617049202,0.754530978688533,0.984070623883518,2.54990011752154e-05,0.184359376607325,8.11308235489133e-05,5.33778450542027,0.31429486426749,2.00018790036227e-06,0.754530978688533
"PTHR10439",122.223944340497,2.24230508956873e-15,0.00647534687318829,0.936166916206906,1.02679057687641,3.32349662508998e-06,0.0938519001029127,4.13013001405274e-05,10.9405411691238,0.0804695400334082,3.30591280055825e-15,0.936166916206906
"PTHR10441",46.2542283880916,9.42713235099115e-09,0.362465271453378,0.549707313721952,0.799755378196934,3.18405093926614e-05,0.120178326584717,5.2886741037944e-05,6.65473884455499,0.602050887760643,1.62059985131877e-08,0.549707313721952
"PTHR10442_SF0",6.99259607647513,0.0107437349932229,2.82087137689176,0.098932306363757,2.48831836784343,-0.0006454850313035,0.87332095277811,0.000384321369627557,2.84925989686595,-1.67954499102934,0.00622690259404078,0.098932306363757
"PTHR10443_SF14",10.8429739240067,0.00177001445990215,0.76750388715365,0.384943785910001,0.70747903158645,8.68081637401581e-05,0.225164346867741,9.90878209256605e-05,3.1420561977426,0.876072991909721,0.0027451980473335,0.384943785910001
"PTHR10443_SF9",17.4348478079504,0.000111288394899777,0.0881986519851777,0.767640647066324,0.858234355037165,2.7386592630625e-05,0.209549377258455,9.22161588089515e-05,4.09561873323361,0.296982578588674,0.00014471361661098,0.767640647066324
"PTHR10445",14.1391795069644,0.00042524420656117,0.205237052968729,0.652375711176527,1.31183801602189,-6.90641306665742e-05,0.346420840505637,0.000152449029726283,3.78683341945343,-0.453030962483503,0.000390978453985303,0.652375711176527
"PTHR10454_SF129",4.35019867179039,0.0418347404059391,0.849763452016374,0.360796621000294,1.09917082969072,-0.000203400490753891,0.501397678398615,0.000220649512504245,2.19221364008167,-0.921826150646842,0.0327772903399921,0.360796621000294
"PTHR10454_SF135",48.4608469807288,5.20415605118003e-09,0.00232167481868925,0.961750908013887,1.07025074495532,3.29404320085643e-06,0.155348813835975,6.83641778129048e-05,6.88933966425611,0.0481837609437998,6.79677373565505e-09,0.961750908013887
"PTHR10454_SF141",36.1742062053239,1.71686475600394e-07,0.408396892991075,0.525536714278585,1.17053488594287,5.6075004946294e-05,0.199391872711648,8.77461572052927e-05,5.87052456062562,0.63905938142795,2.90755064697188e-07,0.525536714278585
"PTHR10454_SF144",42.2886415231918,2.84104003874492e-08,0.0216363897238515,0.883616633141941,1.12283773539228,-1.12477642818884e-05,0.173761339168908,7.64669571310291e-05,6.46195373932293,-0.147093132823567,3.30601905344108e-08,0.883616633141941
"PTHR10454_SF30",52.7600804005881,1.69798652873849e-09,0.238961143091812,0.626974224778402,2.50192770898278,-7.41124345914477e-05,0.344513926998279,0.000151609856443451,7.2621961346581,-0.488836519801673,1.70692496829346e-09,0.626974224778402
"PTHR10454_SF8",92.303941382031,3.34823688569415e-13,6.02765349007522e-07,0.999383453667447,0.978355596638671,3.51227744388687e-08,0.102800214771936,4.52391749144205e-05,9.51705790507514,0.000776379642319093,4.61372587846555e-13,0.999383453667447
"PTHR10459_SF10",13.6689184390736,0.000518284481218205,0.213563273123967,0.645880271972714,0.969257982858812,5.47672887150754e-05,0.269300589300767,0.000118510807501346,3.59916770095256,0.46212906543948,0.000702559809799326,0.645880271972714
"PTHR10459_SF7",12.8215181115034,0.000743650435926599,0.100209349162624,0.752822041918652,0.98262905259403,-3.8126497156376e-05,0.273685716446953,0.000120440565473432,3.59035562889702,-0.316558603046299,0.000721904158381392,0.752822041918652
"PTHR10460_SF2",29.4039779290402,1.47554913434289e-06,0.444341756407244,0.507925814962424,1.28849093961293,-6.91909003326444e-05,0.23586840192019,0.000103798342395734,5.46275350629164,-0.666589646189651,1.27675888644927e-06,0.507925814962424
"PTHR10460_SF6",21.1933609778979,2.63345986702825e-05,0.61311788925616,0.43710121622788,1.04538717377972,-7.71771954751814e-05,0.223973349707006,9.85637001444286e-05,4.66746233490397,-0.783018447583555,2.11483392133966e-05,0.43710121622788
"PTHR10462",33.0241591076676,4.5669892920388e-07,0.176173735045623,0.676378919432821,6.11209151117052,0.000200341403557579,1.08462466810031,0.000477309558015446,5.63521344381338,0.41973055052691,6.8460242540103e-07,0.676378919432821
"PTHR10464",54.2792136743415,1.15594202701905e-09,0.501067586836635,0.482132848757229,2.28852423969875,-9.64018532259624e-05,0.309468588684955,0.000136187493820875,7.3950130106048,-0.707861276548333,1.04377974075808e-09,0.482132848757229
"PTHR10465",407.183182806146,1.54506925611436e-26,2.50983486171174e-05,0.996021564267856,2.05598548815159,-2.26754560119198e-07,0.102852014510219,4.52619703669976e-05,19.9897444687124,-0.00500982520824004,2.40375244057654e-26,0.996021564267856
"PTHR10466",84.4937846366115,1.47050931354992e-12,0.2765337002609,0.60117573040624,2.35102387162665,-5.92821781017188e-05,0.256170706359587,0.000112732754680157,9.17756719742387,-0.525864716691375,1.54884446284878e-12,0.60117573040624
"PTHR10468",58.1107317665566,4.49101430635517e-10,0.860675163084822,0.357755612145678,1.99282276969558,-0.00010596067736212,0.259540081758809,0.000114215511923183,7.6782852043158,-0.927725801670311,3.66203396760945e-10,0.357755612145678
"PTHR10472",26.9588461490596,3.36365412741878e-06,2.14247930067953,0.149176285443068,1.99054972038942,0.000259388096087849,0.402690209210863,0.000177211427536708,4.9431291719017,1.46372104606019,8.10992633713635e-06,0.149176285443068
"PTHR10476",39.5466366183649,6.26769967002666e-08,2.38340360662058,0.128580563381306,4.90541729241224,0.000553761611383542,0.815085929337631,0.000358693948348196,6.01828238698534,1.54382758319075,1.69322208628878e-07,0.128580563381306
"PTHR10480_SF2",6.57406079011877,0.0132188269222919,0.51758907394039,0.475032424197342,1.19866055094535,0.000155438692441156,0.490959797057776,0.000216056125800125,2.44146375757991,0.71943663650136,0.0179997288844311,0.475032424197342
"PTHR10480_SF8",10.0044009184342,0.00258480589240722,0.522219065261383,0.473073505458809,1.45308894625557,-0.000142973264891976,0.449580866091975,0.000197846546181185,3.23209695040335,-0.72264726198982,0.00211523134735475,0.473073505458809
"PTHR10484",11.8273616808234,0.00114469197797117,2.33405395130869,0.132518386627241,10.0771774235746,0.00211870296944278,3.15133067208842,0.00138680254515097,3.19775309929515,1.52776109104424,0.00233746903943654,0.132518386627241
"PTHR10485",17.8210343224661,9.55806567701422e-05,0.799549281443119,0.375270859368464,2.28024832270851,-0.000208468119026744,0.529780996217069,0.000233140127259178,4.30413385718015,-0.89417519616858,7.25937413299928e-05,0.375270859368464
"PTHR10489_SF106",33.0913076724799,4.47096257640624e-07,0.761578921758368,0.386771491684802,1.03189717209286,7.10322746154311e-05,0.18495991223997,8.13951005894606e-05,5.57903147550189,0.872684892592033,8.39086775192227e-07,0.386771491684802
"PTHR10489_SF107",9.76187617706062,0.00288781308589523,0.0134798262118698,0.908009994613027,1.61108142025513,2.67331855624473e-05,0.523224308708251,0.000230254733160259,3.07914099830837,0.11610265376756,0.0032857855205195,0.908009994613027
"PTHR10489_SF11",17.8332684628438,9.51225685405502e-05,0.294328964792645,0.589733805488301,0.949095513287539,-5.32226393237981e-05,0.222925244946622,9.81024618611347e-05,4.25746089687955,-0.542520934888825,8.48184817946535e-05,0.589733805488301
"PTHR10489_SF16",14.5417518357386,0.000359478607841095,0.147272918370099,0.702690433783208,1.09073956843043,-4.80953425025058e-05,0.284787499129408,0.000125326114494392,3.83001210293574,-0.383761538419497,0.000340975473576436,0.702690433783208
"PTHR10489_SF25",5.93538025990203,0.0182334423357975,0.4680133817821,0.496883036392559,0.911584519199483,-0.00010947157396333,0.363623190721604,0.000160019248641542,2.50694824329125,-0.684115035488988,0.0152792036087908,0.496883036392559
"PTHR10489_SF36",16.4610992124166,0.000164054242691409,0.109775631342425,0.741706237339008,1.05975445982585,3.88846137132265e-05,0.266688423232937,0.000117361274517293,3.97375501710557,0.331324057898646,0.000215112383232764,0.741706237339008
"PTHR10489_SF37",12.014411639728,0.00105476862689027,0.411435610827035,0.524006110815343,0.98539040501582,-7.89898987120947e-05,0.279833667416783,0.000123146087343269,3.52134328264434,-0.64143246786161,0.000891995707008147,0.524006110815343
"PTHR10489_SF442",70.4605610434984,2.63997981647479e-11,0.0244001311805087,0.876464587926061,0.940806235428191,7.79765466630123e-06,0.11343504915964,4.9919234524399e-05,8.29378787595157,0.156205413416145,3.808928367535e-11,0.876464587926061
"PTHR10489_SF51",22.5533697854666,1.59553884817508e-05,0.00126783842586552,0.971729721474701,1.05062408988791,3.50305319885184e-06,0.223560011897646,9.83818030394676e-05,4.69951706018392,0.0356067188303769,1.89355537428825e-05,0.971729721474701
"PTHR10489_SF52",19.8553256324698,4.35596609767899e-05,0.29971630142976,0.58635848245642,1.00466712456633,-5.39206285054312e-05,0.223809805533811,9.84917294440382e-05,4.48893256562238,-0.547463516071857,3.89471822350582e-05,0.58635848245642
"PTHR10489_SF527",5.90348046214129,0.0185319691496461,0.013097152346116,0.909319249941633,1.01400866323462,-2.10806196273654e-05,0.418575957027866,0.000184202250714793,2.42252008556505,-0.114442790712722,0.0188643296612407,0.909319249941633
"PTHR10489_SF54",18.8486030628446,6.40587414102489e-05,0.0894281366338597,0.766074922908723,1.07525395848115,3.32187167287786e-05,0.252420781415654,0.000111082529426923,4.25976796542184,0.299045375543344,8.4169817269877e-05,0.766074922908723
"PTHR10489_SF550",60.1156573870323,2.77502862779046e-10,0.0860435858572968,0.770414031629319,1.0961270507782,-1.83267883743074e-05,0.141973229274927,6.24779993561549e-05,7.72066012991487,-0.293331869828863,3.13171862246436e-10,0.770414031629319
"PTHR10489_SF565",57.1972804353516,5.60907955919132e-10,0.186814739896525,0.667334518259171,0.897197369317966,2.29599227715882e-05,0.120710263958776,5.31208301199752e-05,7.43265187146279,0.432220707389783,9.08042768960821e-10,0.667334518259171
"PTHR10489_SF68",14.175416071361,0.000418840153340653,0.239991585310778,0.626233953691869,0.998187775318885,5.87544239772599e-05,0.272534766590674,0.000119934068264439,3.6626071154367,0.489889360275132,0.000577220450246382,0.626233953691869
"PTHR10489_SF92",12.0711362277537,0.0010289842626714,0.07106963477951,0.790820203912002,1.28464001278266,-4.3330602549056e-05,0.36934483739954,0.000162537167261031,3.47815884425912,-0.26658888720183,0.00101718644746995,0.790820203912002
"PTHR10491",8.6473190979436,0.00484595771633539,0.00922490363720824,0.92384600598101,1.18336814839721,1.72483151782352e-05,0.408079808553651,0.000179583222458809,2.89984489208471,0.0960463619155262,0.00542288352710482,0.92384600598101
"PTHR10496",3.61812908996123,0.062593466486775,1.61929087725759,0.208745080197003,4.0487044787812,-0.00110149351336052,1.96697507115419,0.000865604507672117,2.05834051389654,-1.27251360592239,0.0444886886572138,0.208745080197003
"PTHR10497",4.5236799141634,0.038101728909316,1.85430325397947,0.179044273760581,3.14419156357573,-0.000821637458989966,1.37110020906687,0.000603378527182884,2.29318874199252,-1.36172803965383,0.0258325661016254,0.179044273760581
"PTHR10498_SF10",66.6282770424315,6.15854519753483e-11,0.000440542230800356,0.983333173698427,1.03073305065577,-1.17700878540152e-06,0.127428120536089,5.60771497096306e-05,8.08874090208257,-0.020989097903444,8.07625756115406e-11,0.983333173698427
"PTHR10498_SF4",14.9494887234208,0.000303611951021592,0.557664598646709,0.458502795359843,1.00567903083909,-8.40472812297778e-05,0.255750492082242,0.000112547831455662,3.93226625939666,-0.746769441425336,0.0002458955929422,0.458502795359843
"PTHR10498_SF6",12.6154816714425,0.000812616066242907,11.2986020679657,0.00144502655462336,0.69235937295671,0.000334845166995822,0.226365910365764,9.96165916230608e-05,3.05858497791469,3.36133932651343,0.00348301758595568,0.00144502655462336
"PTHR10498_SF9",7.30799559872538,0.00920520882513808,1.28714528117478,0.261679960037444,0.976959370402966,-0.000172165288160374,0.344834854306552,0.000151751086563115,2.83312245906113,-1.13452425323339,0.00650576693569616,0.261679960037444
"PTHR10500",32.6908670766976,5.07635562126818e-07,0.0235304515900199,0.878668258801812,2.52924368648564,-3.00337559090101e-05,0.444911736415437,0.000195791807534932,5.68482123412442,-0.153396387147872,5.71828158306428e-07,0.878668258801812
"PTHR10501",19.2779715969157,5.43016685834617e-05,3.99642861286882,0.0507359170743991,2.79609379582115,-0.000532103610290339,0.604838631664691,0.000266170656487263,4.62287567202097,-1.99910695383434,2.46519420262294e-05,0.0507359170743991
"PTHR10502_SF105",22.4640182699646,1.64842484025654e-05,0.196633677574152,0.659256831940982,1.00313827339387,4.22393531398303e-05,0.216455015978896,9.52551154751695e-05,4.63439606080403,0.443433960781256,2.36957616314409e-05,0.659256831940982
"PTHR10502_SF12",125.836598241298,1.30025202992969e-15,1.60910013870088,0.210161818692835,1.04606383070315,-5.17415652761082e-05,0.0926888242277443,4.0789466648037e-05,11.2857600624309,-1.26850310945653,1.03546326981058e-15,0.210161818692835
"PTHR10502_SF17",7.87814263279943,0.00698547498076215,0.310657836683751,0.579623271738346,1.14852304530668,-9.86148615306068e-05,0.402050455874143,0.000176929892005229,2.85666395480027,-0.557366877993078,0.0061026957592068,0.579623271738346
"PTHR10502_SF18",3.96357088018426,0.0516616975499122,7.5710389249682,0.00810049544285218,1.79987381230163,-0.000927972393494852,0.766366766708863,0.000337254161235527,2.34858019748316,-2.75155209381327,0.0226073420864042,0.00810049544285218
"PTHR10502_SF25",49.1401753336174,4.34596134019596e-09,0.0113932695984113,0.915398846781058,1.00253462946381,6.79583240905328e-06,0.14467644197609,6.36675991297553e-05,6.92949464177099,0.106739259873822,5.85700499213635e-09,0.915398846781058
"PTHR10502_SF26",18.6367420456042,6.95300204315044e-05,3.27669147623131,0.0759413640573089,1.09013501016352,0.000215547466785937,0.270585483689923,0.000119076249530301,4.02880078893203,1.81016338385001,0.000179963181551855,0.0759413640573089
"PTHR10502_SF29",29.6549646087503,1.35791634948326e-06,0.0552935134888009,0.815001811930653,1.16304967738894,-2.21782714357743e-05,0.214323576250454,9.43171351907078e-05,5.42660633858511,-0.235145728195944,1.4541479277009e-06,0.815001811930653
"PTHR10502_SF31",22.0728640744819,1.90233640876694e-05,0.450108239394506,0.505196951380861,1.20315032687723,-7.48498239824625e-05,0.253519662711504,0.00011156611288308,4.74578702893892,-0.670901065280497,1.61361095651497e-05,0.505196951380861
"PTHR10502_SF32",12.3471043088367,0.000912625197783822,0.155623395968945,0.694801332681963,0.944844571133355,4.78657396626684e-05,0.275718988635583,0.00012133534527904,3.426838955884,0.394491312919493,0.00118772370473158,0.694801332681963
"PTHR10504",47.5156936305445,6.70115892188266e-09,0.73682384682884,0.394545693254322,12.2485846982588,0.00068945548025999,1.8251717491342,0.000803201279210579,6.7109217004203,0.858384439996928,1.31627112434939e-08,0.394545693254322
"PTHR10505_SF3",13.5599736799602,0.00054273077091756,0.473191589430208,0.494522244753324,1.49589488311068,-0.000121018378020465,0.399771809502399,0.000175927130658785,3.7418718567791,-0.687889227586977,0.000450504058377792,0.494522244753324
"PTHR10507",13.1992693013038,0.000632636234906341,0.432763811537102,0.513483154942023,1.00892179989064,8.32395254617821e-05,0.287530204726384,0.000126533093862243,3.50892456968388,0.657847863519448,0.000926407031758001,0.513483154942023
"PTHR10509_SF1",9.3418352809014,0.00350420887611708,1.97550312674224,0.165700085909152,0.865186164034209,0.00018873455768639,0.305134921238866,0.000134280381661143,2.83542165715252,1.40552592531843,0.00646534186312922,0.165700085909152
"PTHR10509_SF14",12.0581307321558,0.00103483709318705,0.00307008147546939,0.956021520197219,0.980822242307025,6.9679746762292e-06,0.285766265622892,0.000125756839164543,3.43225341930791,0.0554083159414667,0.00116852414240478,0.956021520197219
"PTHR10510_SF2",9.4815001215981,0.00328519311905729,0.3248649904735,0.571106812932231,1.61375973464223,-0.000129393518811615,0.515870168257259,0.000227018404841823,3.12822844572294,-0.5699692890617,0.0028563120715494,0.571106812932231
"PTHR10510_SF5",34.0525743745813,3.30459748591517e-07,0.174413410551406,0.67790597271382,1.05251305747995,3.37971023489452e-05,0.183894557478562,8.09262711176144e-05,5.72345952980497,0.417628316271067,4.96922255569996e-07,0.67790597271382
"PTHR10510_SF6",4.28818039835369,0.0432638118572247,1.34426059460708,0.251480883696152,1.77551528339956,-0.000409927259073284,0.803423279022196,0.000353561578938694,2.20993756312419,-1.15942252634968,0.0314505185866973,0.251480883696152
"PTHR10511",35.5158955727049,2.09991063707985e-07,0.0378167629100967,0.846555038760378,1.02698952534206,-1.48206512104549e-05,0.173182680682135,7.62123075414645e-05,5.93009370969968,-0.19446532572697,2.33866653279265e-07,0.846555038760378
"PTHR10513_SF15",67.3881353227004,5.19500824831304e-11,5.96458233696136,0.0179646531528627,1.09724855582079,-0.000139296291463497,0.129607126369052,5.70360623562204e-05,8.46595852064805,-2.44224944200247,2.03092175515544e-11,0.0179646531528627
"PTHR10513_SF19",24.3590029301218,8.33033190635563e-06,0.195277062534118,0.660358285892762,1.0274148977323,-4.0367117103685e-05,0.207578067381766,9.13486466882824e-05,4.949534942161,-0.441901643506921,7.92967057739257e-06,0.660358285892762
"PTHR10514_SF19",26.9331899139787,3.39335318732149e-06,0.348482592197184,0.557482147125299,0.925188497422534,-4.60289152978398e-05,0.177181976794151,7.79722732842156e-05,5.22168515196899,-0.590324141635072,3.02837699006311e-06,0.557482147125299
"PTHR10514_SF24",24.2000976633734,8.81467069379479e-06,0.163327593206651,0.68773738693966,0.968341628008277,3.57460883738283e-05,0.200991684500553,8.84501845802255e-05,4.81781935613169,0.404138086805304,1.25657708461739e-05,0.68773738693966
"PTHR10516_SF10",14.4951584622299,0.000366513774344598,3.50461259017172,0.066720353970269,1.03808818416696,-0.000212340393769558,0.257746013247256,0.000113425998210759,4.02756252594727,-1.87206105407161,0.000180689023247361,0.066720353970269
"PTHR10516_SF13",19.3716540918125,5.2386620654809e-05,0.229377662558624,0.633955778028174,0.978121320371205,-4.65832931753104e-05,0.221021220352002,9.72645598988825e-05,4.42546339583788,-0.478933881197211,4.82883567296006e-05,0.633955778028174
"PTHR10516_SF134",10.2694967471745,0.00229144209759569,3.45531309625594,0.0686050251556094,0.9220732733038,0.000258297845261451,0.31575950068237,0.000138955928389359,2.9201758658446,1.85884724930693,0.00512777172716483,0.0686050251556094
"PTHR10516_SF145",2.14065760791351,0.149345907838587,19.4628693863346,5.05895216735492e-05,0.399375951858498,0.000916720446422231,0.472185699821284,0.000207794229940994,0.845802725515948,4.41167421579774,0.401465335890531,5.05895216735492e-05
"PTHR10516_SF22",48.092484480785,5.74138392504037e-09,0.0132525424010106,0.908785301333533,1.0083146829474,-7.41883663326708e-06,0.146441966791318,6.44445516498355e-05,6.88542161130809,-0.1151196872868,6.89617657313175e-09,0.908785301333533
