"","F_value Intercept","p_value Intercept","F_value Brain.mass..g.","p_value Brain.mass..g.","Coefficient Intercept","Coefficient Brain.mass..g.","Coef SE Intercept","Coef SE Brain.mass..g.","Coef tval Intercept","Coef tval Brain.mass..g.","Coef pval Intercept","Coef pval Brain.mass..g.","R t value Brain.mass..g.","p.adjusted GFS vs.Brain.mass..g."
"PTHR15746_SF22",14.9677667478677,0.000275652084965626,0.058894583152262,0.809093388455983,1.17893973534914,3.30229281320031e-05,0.310056163242888,0.000136074862220483,3.80234252729754,0.242682061867502,0.000342176916772906,0.809093388455983,0.0315787561136397,0.999797905066956
"PTHR15749",29.4882592240139,1.11439131182493e-06,11.6815450214541,0.00114962721697289,0.95456590693133,0.000290526554979305,0.193685966957707,8.50032813157296e-05,4.92842058681395,3.41782752950673,7.06525062780571e-06,0.00114962721697289,0.406534237130914,0.02280978308958
"PTHR15751_SF11",78.0089031605937,2.17665014136027e-12,0.0236726149135811,0.878245922195308,1.0462578637889,-8.05151077125859e-06,0.119238561186524,5.23304249627655e-05,8.77449252471479,-0.153859074849621,2.71909858157566e-12,0.878245922195308,-0.0200267281324246,0.999797905066956
"PTHR15756",9.37367436766265,0.0033120375351538,0.0471783605923415,0.828797345393985,1.78995744878008,5.67683598800481e-05,0.59552142359224,0.000261357474133418,3.00569782692768,0.217205802391054,0.00388704703928824,0.828797345393985,0.0282664877189074,0.999797905066956
"PTHR15759",67.7384375491817,2.23381665398282e-11,1.1965942904458,0.278449441733219,2.97252660387761,-0.000171876693544638,0.358018931937552,0.000157124362006516,8.3027078701975,-1.09388952387606,1.68655582563124e-11,0.278449441733219,-0.140989737704216,0.999797905066956
"PTHR15813",16.3647766117418,0.000153892962056455,0.0285300642674415,0.866446406276631,2.06037887442275,-3.78809534770816e-05,0.511013051301104,0.000224269144729737,4.031949612983,-0.168908449366636,0.000160920397010578,0.866446406276631,-0.0219846922575183,0.999797905066956
"PTHR15817",1.28712130940967,0.261167541176694,27.9715213855061,1.88618026548326e-06,0.296359688632056,0.00162914088037765,0.701880315690621,0.000308035377377912,0.422236785968915,5.28881096140769,0.674386936597005,1.88618026548326e-06,0.567112879685849,0.00106429116339852
"PTHR15818",23.7941653348325,8.47997779850956e-06,0.0197289841660072,0.888775072397137,0.829145209169465,1.06127066227091e-05,0.172161588832851,7.55568418155834e-05,4.81608711205884,0.140459902342295,1.05943159811059e-05,0.888775072397137,0.0182832651114121,0.999797905066956
"PTHR15819_SF2",8.04604639865823,0.00623976881328686,0.465776603634237,0.49760747724404,1.09074366296385,0.000120073942994799,0.400887396538838,0.000175938116112265,2.72082303504939,0.682478280705135,0.00854418365049921,0.49760747724404,0.0885024487781807,0.999797905066956
"PTHR15822",24.4624543222323,6.63036418510792e-06,0.0234533350848335,0.878806650424482,1.05785119739837,-1.44437204542963e-05,0.214901395435668,9.43141315723185e-05,4.92249571136475,-0.153144817361978,7.21844172166026e-06,0.878806650424482,-0.0199337954054628,0.999797905066956
"PTHR15825",6.94309838116639,0.0107320319138577,4.9384651131862,0.0301119956253402,2.0170723615468,-0.000676788715659956,0.693936256980457,0.000304548955166042,2.9067113027409,-2.22226576115149,0.00513771814104316,0.0301119956253402,-0.277916858387064,0.264179843706216
"PTHR15827",18.2190107445447,7.24248230000189e-05,0.0559608232742638,0.813817228156755,1.27114613522296,3.14276193817948e-05,0.302713578872538,0.000132852410048955,4.19917117678489,0.236560400900624,9.16864198264971e-05,0.813817228156755,0.0307829457989521,0.999797905066956
"PTHR15828",25.3570282185369,4.78608394597822e-06,1.35450351949178,0.249177331943373,2.07941689850277,-0.000206414320048621,0.404121745112908,0.000177357580031274,5.14552093187115,-1.16383139650543,3.2002065227239e-06,0.249177331943373,-0.149808076579316,0.965763446494743
"PTHR15829",125.844178802049,2.91236524385933e-16,4.50019867772544,0.0381020844776899,2.86729872827125,0.000246329155116842,0.264583306024243,0.000116118114010477,10.8370356820945,2.12136717183175,1.16139264793561e-15,0.0381020844776899,0.266212412898949,0.307759843098501
"PTHR15835",16.8954831216405,0.000123752132163721,1.66061727567316e-05,0.996762323357415,1.01750841974381,-4.46611321249738e-07,0.249722352437132,0.000109596062680547,4.07455884430679,-0.00407506720886068,0.000139572128701598,0.996762323357415,-0.000530528487433822,0.999797905066956
"PTHR15836",20.0542743212246,3.507007359938e-05,0.333857078482347,0.565595438965249,1.30789263942363,-7.34524569447076e-05,0.289659981302371,0.000127123556049525,4.51526867309414,-0.577803667764706,3.08062358106682e-05,0.565595438965249,-0.0750116992556844,0.999797905066956
"PTHR15837",43.5113531401441,1.2999773363512e-08,0.0101772733452082,0.919985802770059,1.04561030943684,-7.06635306547234e-06,0.159603377892913,7.00453989675689e-05,6.55130438491348,-0.100882472933648,1.54775927127645e-08,0.919985802770059,-0.0131326466715748,0.999797905066956
"PTHR15838",13.5377724812425,0.000507865355864037,0.479123338706102,0.49153497574692,1.41004239978909,-0.00011457047402447,0.377147742147566,0.000165519454645685,3.73870036118996,-0.692187358094686,0.000420113248106499,0.49153497574692,-0.0897514314280865,0.999797905066956
"PTHR15840",20.5180032154102,2.92886884992178e-05,0.844936007966444,0.361731741353163,1.16422388755264,-0.000101843220779327,0.252454247179695,0.000110795013853803,4.61162329633516,-0.919204007805908,2.19495182211512e-05,0.361731741353163,-0.118822368722333,0.999797905066956
"PTHR15853",7.97989110557799,0.00644326400530927,3.31164625714588,0.0738647315323577,0.915691614716974,0.000285870139339794,0.35793922101212,0.000157089379140566,2.5582321270291,1.81979291600607,0.0131081474007517,0.0738647315323577,0.230535258922238,0.456546328669122
"PTHR15854_SF0",19.2075579229072,4.88842475505807e-05,0.0784483364579028,0.780390983467844,1.03872572576453,-2.91443448278895e-05,0.237096363396282,0.000104054873945057,4.38102765848166,-0.280086301803396,4.91581457176481e-05,0.780390983467844,-0.0364399128079155,0.999797905066956
"PTHR15856_SF27",15.8507904665234,0.000190404959867356,0.503921364785889,0.480578467446937,1.04420667003471,-8.05175897396232e-05,0.258447208416509,0.000113425154683977,4.04030933989381,-0.709874189406749,0.000156497702726838,0.480578467446937,-0.0920255861288739,0.999797905066956
"PTHR15857",35.7870382464259,1.38410754454694e-07,0.0179903299125892,0.893757822547909,1.02600773281979,-1.01555804767189e-05,0.172523259032565,7.57155686155305e-05,5.94706904201316,-0.134128035520503,1.58291352295088e-07,0.893757822547909,-0.0174593212237955,0.999797905066956
"PTHR15859",26.2660417759947,3.45010586829193e-06,0.19620396910775,0.659422369375648,1.87817817214532,7.27195161392686e-05,0.374075746702628,0.000164171242913527,5.02084989123442,0.4429491721493,5.05009171777522e-06,0.659422369375648,0.0575714231695715,0.999797905066956
"PTHR15860_SF1",20.7836230354603,2.64315688456018e-05,4.65326139339528,0.0350791212651358,1.17651689689351,-0.000231806001726781,0.244854684256636,0.000107459781078955,4.80495972729845,-2.15714195021915,1.10260927254159e-05,0.0350791212651358,-0.270376159223658,0.293656478818672
"PTHR15863",16.6802563880269,0.00013515976138821,21.9950191778604,1.66324096736212e-05,0.554565144422588,0.00033323953943423,0.161903716619958,7.10549524370735e-05,3.42527741796279,4.6898847723436,0.00112368890732949,1.66324096736212e-05,0.521114330369639,0.00107300778703519
"PTHR15868",8.3134788477494,0.00548350748441946,0.900686916469446,0.34646892333564,1.97897296449741,-0.000276245794392305,0.663240767580763,0.000291077574861366,2.98379270580111,-0.949045265764203,0.00413652406085297,0.34646892333564,-0.122622742688319,0.999797905066956
"PTHR15871",158.384726516286,2.35882429212999e-18,18.7579035189351,5.8412598726863e-05,1.93096259711395,0.000308466052140936,0.162284742863186,7.12221740559164e-05,11.8986083537246,4.3310395425273,2.57185846383419e-17,5.8412598726863e-05,0.491156479161932,0.00234261435508541
"PTHR15874",6.86649116167673,0.0111506766504536,3.7029248515534,0.0591443445708371,0.933573086146436,0.000336688186996472,0.398673983138756,0.000174966711705066,2.34169553477361,1.92429853493511,0.0225925878399359,0.0591443445708371,0.243012464296469,0.400401520812894
"PTHR15881",16.6875538069033,0.000134755609231556,0.0280462185414474,0.867572911901556,0.925318619421382,-1.67052680473036e-05,0.227289177484168,9.97507780102948e-05,4.07110725492346,-0.167470052670462,0.000141194316955726,0.867572911901556,-0.0217975635536715,0.999797905066956
"PTHR15885",50.1419815160792,1.97208149904511e-09,0.00226377573341151,0.962212338919681,0.975802548639629,2.90582140563521e-06,0.139160084540584,6.10734169332308e-05,7.01208648917606,0.04757915229816,2.58087142783657e-09,0.962212338919681,0.00619415919213257,0.999797905066956
"PTHR15895",7.0677003316565,0.0100861735855171,0.0403548513251641,0.841479283801022,2.10980290844507,-6.98838009323188e-05,0.792667600984733,0.000347879343737291,2.66164897596931,-0.2008851695003,0.0100029050069015,0.841479283801022,-0.0261440819562621,0.999797905066956
"PTHR15896",15.7583307384446,0.00019787597271168,4.90745805437075,0.030613502791164,2.22391672370385,-0.00051130603929648,0.525914433080199,0.000230808938847285,4.22866645944421,-2.21527832435808,8.29362140271618e-05,0.030613502791164,-0.27711020925446,0.267972041400484
"PTHR15897",14.886606192116,0.000285265659280591,0.0088454434843365,0.92538793876542,0.966397152311542,-1.03968469774629e-05,0.251886163297158,0.000110545697938785,3.83664247238326,-0.0940502178856408,0.000306131746536207,0.92538793876542,-0.0122433776978823,0.999797905066956
"PTHR15901",29.7486084938771,1.01914596119781e-06,1.52978625566812,0.221045193379116,1.60644356358922,-0.000156549123173269,0.288401641203225,0.000126571306244757,5.57016096332552,-1.23684528364227,6.59974855365475e-07,0.221045193379116,-0.158975722419056,0.90836309419416
"PTHR15902",14.0420775876033,0.000408698236032375,0.546220154382166,0.462796516767562,1.74911535120634,0.000156897295023369,0.483720018983598,0.000212291006403635,3.61596643215556,0.739067083817272,0.00062091586536503,0.462796516767562,0.0957760145083078,0.999797905066956
"PTHR15904",145.210311014,1.50907014943389e-17,0.00313131128953435,0.95556424129764,3.27710863069566,6.74256911438088e-06,0.274552087616975,0.000120493129709405,11.9362000090399,0.0559581208542098,2.25299321573251e-17,0.95556424129764,0.00728493350020517,0.999797905066956
"PTHR15905",62.9515504171176,7.07018170752445e-11,0.240749578969333,0.625485248731993,2.01730841475869,5.57012138241278e-05,0.258668983541469,0.000113522485500617,7.79880288366806,0.490662387970928,1.1984803859215e-10,0.625485248731993,0.0637488706843456,0.999797905066956
"PTHR15907_SF26",6.16028460207264,0.0159315215417462,0.200896909662289,0.65563954282646,0.905770954476689,-7.07168958901432e-05,0.359500108982343,0.000157774408630928,2.51952901221839,-0.448215249252286,0.0144792086011065,0.65563954282646,-0.0582535618357078,0.999797905066956
"PTHR15907_SF32",56.2604238035099,3.83531463381812e-10,0.0215180199201021,0.883876630785979,1.05302024916738,9.14272378652422e-06,0.142015880933988,6.23267450293338e-05,7.41480630364741,0.146690217533761,5.36300887437838e-10,0.883876630785979,0.0190939580899251,0.999797905066956
"PTHR15909_SF0",2.33492350995109,0.131845034165407,0.653912809852166,0.421966068693955,1.14574676538806,-0.000250706583253976,0.706428612172136,0.000310031495792675,1.62188612641991,-0.808648755549754,0.110160087113676,0.421966068693955,-0.104698498874278,0.999797905066956
"PTHR15911",7.54824237658236,0.00795464139477613,0.0711159709980561,0.790648659762038,1.13265610721094,4.93222455505216e-05,0.42142639614624,0.000184952100909382,2.68767243240714,0.266675778799005,0.00933541798777423,0.790648659762038,0.0346973242201371,0.999797905066956
"PTHR15913",55.5449773644445,4.62287105858019e-10,0.594392421939704,0.443802217015579,1.24294446696982,-5.61550438615888e-05,0.165964271605492,7.28370149331587e-05,7.48922918737823,-0.770968496074712,4.01086915536269e-10,0.443802217015579,-0.0998697433313169,0.999797905066956
"PTHR15919",15.633003133471,0.000208492448154395,0.0416960530809158,0.838902987214157,2.79688419909564,-6.3519396017143e-05,0.708796153056081,0.000311070542384153,3.94596413515573,-0.204196114264978,0.000213994834766245,0.838902987214157,-0.0265746810679983,0.999797905066956
"PTHR15921_SF3",11.1746056661017,0.00144427061812657,0.200907700752665,0.655630906016551,1.18495496799067,-6.91117950503574e-05,0.351330898772814,0.000154189173807387,3.37276047204977,-0.448227286934502,0.00131904305436508,0.655630906016551,-0.0582551210377565,0.999797905066956
"PTHR15922",19.3246440030006,4.66784240553825e-05,2.31598220174597,0.133392308875922,1.07258964755078,0.00017241235217709,0.258144712196967,0.000113292397666778,4.15499367940717,1.52183514276218,0.000106485644367932,0.133392308875922,0.194348308006478,0.665070674021832
"PTHR15924",7.55467386306155,0.00792956880580445,4.57777944405904,0.0365362850435327,1.53625826751907,-0.000479517209496742,0.510668689968884,0.000224118014301154,3.00832672473552,-2.13957459417965,0.00385806698911161,0.0365362850435327,-0.268333413026695,0.299662588758311
"PTHR15934_SF5",6.97943805398508,0.0105392775463164,0.234198859436013,0.63021923782039,1.02017544626878,-8.0765932295769e-05,0.380275449249298,0.000166892116644991,2.68272760779773,-0.483940966891638,0.00945902609703693,0.63021923782039,-0.0628790726940297,0.999797905066956
"PTHR15941",476.525390028118,6.0292887196084e-30,9.85913701753996e-05,0.992111178804263,2.96164895188716,-5.96462945269448e-07,0.136875740866904,6.00708832393055e-05,21.6375007954625,-0.00992931871657868,9.59102677546738e-30,0.992111178804263,-0.00129268611042813,0.999797905066956
"PTHR15948",6.55958395697153,0.0130090922468374,2.69017972621109,0.106289854888859,0.953265928411784,0.000295679076500017,0.410764034417009,0.000180272692546473,2.32071420216899,1.64017673627298,0.0237782680149525,0.106289854888859,0.208825067261086,0.574351185146644
"PTHR15950",86.395983957577,3.69661472019715e-13,0.0151052844598413,0.902601177244654,2.74688891711845,1.61112287258025e-05,0.298694120794605,0.000131088383820819,9.19632736597227,0.122903557555676,5.38636561718658e-13,0.902601177244654,0.0159986324458065,0.999797905066956
"PTHR15952",3.28031748375848,0.0752068420350847,4.72855621342321,0.0336876289297479,1.12217193840328,-0.000513917843157703,0.53850765810996,0.000236335748386929,2.08385511608478,-2.17452436487228,0.0415134165795916,0.0336876289297479,-0.272393812599802,0.285514646942376
"PTHR15960",19.4853836788198,4.38171320128584e-05,1.17411614382514,0.282965429369036,1.99208977520819,-0.000209632342599313,0.440823991972003,0.000193465155937195,4.51901396359277,-1.08356640028433,3.04046444139333e-05,0.282965429369036,-0.139685288722488,0.999797905066956
"PTHR15963",42.4369330320723,1.78584394536375e-08,0.777149580126564,0.381591676887319,1.94503553408838,-0.00011447354257747,0.295879775152697,0.000129853247284721,6.57373601519264,-0.881560877152885,1.41889360568119e-08,0.381591676887319,-0.114020963675057,0.999797905066956
