"","F_value Intercept","p_value Intercept","F_value cEi","p_value cEi","Coefficient Intercept","Coefficient cEi","Coef SE Intercept","Coef SE cEi","Coef tval Intercept","Coef tval cEi","Coef pval Intercept","Coef pval cEi","R t value cEi","p.adjusted GFS vs.cEi"
"PTHR15249",25.0223187213339,9.57108128289092e-06,0.0451645639605141,0.832683225146744,0.995951054280388,-0.0434269111544139,0.29236795760901,0.204343124353218,3.40649865472705,-0.212519561359688,0.00141588880625628,0.832683225146744,-0.0320220987429833,0.938434560830309
"PTHR15256_SF6",63.9172510476911,4.10355196199628e-10,0.229728909888501,0.634098629852705,1.00518460648428,-0.0629848538188332,0.188017400726144,0.131409965070561,5.34623179877044,-0.479300438022438,3.04990942441424e-06,0.634098629852705,-0.0720693636050915,0.864550313329929
"PTHR15258",1.94724586767684,0.169887186285516,0.415755935080582,0.522410210863151,2.2666440269718,0.706678478060444,1.56809503879612,1.09598001823065,1.44547618026518,0.644791388807715,0.155409450553128,0.522410210863151,0.096749938991474,0.811679387271704
"PTHR15263",1.25585605698192,0.268516443391189,33.7233199217516,6.47600863396782e-07,6.05453968038625,5.03470285655749,1.240447611718,0.866979208829453,4.88093138572843,5.80717830979484,1.42729281365623e-05,6.47600863396782e-07,0.65870277000031,3.3212353356952e-05
"PTHR15268",56.3926964600178,2.06256703154069e-09,7.23410124796263,0.0100682233331419,2.38996924460681,-1.30351306272167,0.693414375240554,0.484644285464348,3.44666815391259,-2.68962845909293,0.00126020299703538,0.0100682233331419,-0.375761888902255,0.0692881392776622
"PTHR15282",8.61344813054008,0.00528609493924966,0.191474108684349,0.663833022625634,1.26019844896309,-0.216696959730062,0.708545157902091,0.495219559951516,1.77857181706579,-0.437577545909693,0.0822198606117766,0.663833022625634,-0.0658242294569302,0.878571390139727
"PTHR15283",20.5173207167092,4.47951364655864e-05,8.7175460879751,0.00504040738081534,4.74642485940375,1.84926665215884,0.896132352402784,0.626328843357288,5.2965667924802,2.95254908307637,3.60039175789315e-06,0.00504040738081534,0.406648835385833,0.0419459254065437
"PTHR15286",248.04800409432,1.06539709012029e-19,13.7930049339272,0.000571872381310712,4.73964197454784,0.890992168441125,0.343252876619763,0.239907840193328,13.8080182203343,3.71389350061727,1.33944891373187e-17,0.000571872381310712,0.488530640500142,0.00748501319335793
"PTHR15288",134.280227443943,5.86054431202103e-15,2.25329596140499,0.140472837301114,3.55956295372809,-0.519996466230125,0.495633916455877,0.346410680063165,7.18183892494971,-1.50109825174936,6.19396802557724e-09,0.140472837301114,-0.220718012289662,0.430808237283575
"PTHR15296",26.8981182960103,5.19860250396686e-06,2.77081740455549,0.103103589616711,2.0817920060537,0.49860011356565,0.428566444628021,0.299535581821027,4.85757117046486,1.6645772449951,1.54108290711304e-05,0.103103589616711,0.243397701916312,0.354772418181959
"PTHR15298",38.3129225466955,1.77503835653866e-07,3.01927202394323,0.0892760585940164,3.1042673332017,-1.18625827284203,0.976782515896607,0.682697217383983,3.178053745518,-1.73760525550058,0.00271248663208607,0.0892760585940164,-0.253403827904127,0.3171696520046
"PTHR15301",187.753340908499,1.76467997311253e-17,7.76865786328012e-05,0.99300737983563,2.18677319100527,0.00138211083817765,0.224356997604424,0.156808599122569,9.74684638480004,0.00881399901479466,1.46447565778447e-12,0.99300737983563,0.00132875917399813,0.997105735129926
"PTHR15315",18.4046807448705,9.63361016497262e-05,0.122908194617733,0.727574407838913,2.35755420018666,0.175250209867934,0.715217070666913,0.499882723148076,3.29627786706535,0.350582650194976,0.00194274863341499,0.727574407838913,0.052778659418825,0.904788108008089
"PTHR15326",86.7624453579787,5.69489524837691e-12,0.246929424444178,0.62171941063396,2.15652797269526,-0.11941572085649,0.343830839090223,0.240311792315641,6.27206093089682,-0.496919937660161,1.34300268934116e-07,0.62171941063396,-0.0747041714391755,0.85886155056181
"PTHR15327",28.5544216448983,3.07651664229605e-06,0.0102881036641588,0.919669708596433,1.26326477073831,-0.0240267541985553,0.338919989431776,0.236879479244665,3.7273244722339,-0.101430289677979,0.0005492436724179,0.919669708596433,-0.0152894041269875,0.976116533026146
"PTHR15333",38.843518774553,1.53588291397728e-07,0.641371595869186,0.427518000867555,1.11272399297041,-0.161053596732293,0.287730109777455,0.201101618943647,3.86724904748777,-0.800856788614036,0.000359395063967344,0.427518000867555,-0.119863263071327,0.750147423810501
"PTHR15335",7.66150174472092,0.00822280698711797,0.47176863888173,0.495778904060158,0.91229063689766,-0.295000095340801,0.614507753802872,0.429494515672216,1.48458767403985,-0.686854161290248,0.144782455371388,0.495778904060158,-0.102996468233617,0.797444491981116
"PTHR15336_SF0",1.79721226653546,0.186930803475368,1.8535052654115,0.180307589322088,-0.00515784404451525,-1.08608453025972,1.14139629987041,0.797749821656705,-0.0045188897538049,-1.36143500227205,0.996414886363734,0.180307589322088,-0.201053038811099,0.499499122194344
"PTHR15337",40.5655433444419,9.66601206578292e-08,1.35007459636795,0.251529223221125,3.28621642954987,0.49930934807511,0.614837798470998,0.429725191972083,5.34485101228675,1.16192710458443,3.06402184469876e-06,0.251529223221125,0.17254003422304,0.589085428789679
"PTHR15341",9.01063768173424,0.00441150934404946,9.29110163861644,0.00388714236868205,-0.00733171383562192,-1.57549712945363,0.739526524321605,0.516873195536855,-0.00991406473533533,-3.04813084342133,0.992134666067545,0.00388714236868205,-0.417547854470707,0.0341342268298704
"PTHR15351",462.870568047973,5.55642238341884e-25,0.580312128202629,0.450254128861164,1.93301193937456,-0.0697362668423043,0.130977777181712,0.0915435755307472,14.7583199300504,-0.76178220522839,1.19164720782368e-18,0.450254128861164,-0.11409307129648,0.767709497865297
"PTHR15352",97.1721327248255,1.03789196384153e-12,1.18499240846906,0.282268672836351,1.73898306739933,-0.211965653354339,0.278597653742632,0.194718721808012,6.24191569468777,-1.08857356594263,1.4874386548304e-07,0.282268672836351,-0.161942439508102,0.628272198177509
"PTHR15361",26.4647739996827,5.97643832129222e-06,12.1168349062537,0.00114047620364792,0.897314963106262,-1.80594143112416,0.742298889386512,0.518810869363507,1.20883242038509,-3.48092443271234,0.233183359456703,0.00114047620364792,-0.464673612992813,0.0129233139131172
"PTHR15371_SF0",7.17060400089816,0.0103780670754482,3.12540289763546,0.0840146498448059,1.98669643354705,0.780050973543808,0.631305717433238,0.441235023760285,3.14696410738137,1.76788090595364,0.00295838836486358,0.0840146498448059,0.257528600129701,0.305615296181282
"PTHR15375",13.6488782520787,0.000606247999574713,0.360520515202378,0.551297635883922,1.52700924183859,-0.290754613654654,0.692837471109199,0.484241073041149,2.20399344076168,-0.600433605990186,0.0328020782393083,0.551297635883922,-0.0901501959017719,0.826243925526545
"PTHR15377_SF4",4.62093194304777,0.0371219504247643,1.72015285354793,0.196476092930275,0.415593918572177,-0.628971894955995,0.686147466754357,0.479565265189341,0.605691835514655,-1.31154597843458,0.547831257831624,0.196476092930275,-0.193967819318889,0.520184162786093
"PTHR15377_SF5",6.5539939575151,0.013975167114794,0.742357553178068,0.393578087538288,0.621230132693292,-0.308176694111277,0.511756032549787,0.357678821759529,1.21391853379443,-0.86160173698645,0.23125456957021,0.393578087538288,-0.128809274393719,0.723466040713407
"PTHR15379",7.82074371754527,0.00763042881198562,1.00677062773699,0.321164091995796,0.678528846572046,-0.371081807553025,0.52914432122313,0.369831922474547,1.28231338664584,-1.00337960301024,0.206447712670195,0.321164091995796,-0.149563748833631,0.664918355975651
"PTHR15382",443.401554760652,1.31766781819642e-24,0.0464876848081906,0.830288115278744,2.0338567111485,0.0202698029404956,0.134508680445194,0.0940114102775825,15.1206353702742,0.215610029470316,4.86831724932904e-19,0.830288115278744,0.0324872774494151,0.937246627945656
"PTHR15394",5.67749653168833,0.0215689371541615,0.120295569413062,0.730367518142338,1.16809090477957,0.146126200675846,0.602799691131744,0.42131146399341,1.93777621648496,0.346836516839075,0.0590848432618657,0.730367518142338,0.0522162416446067,0.905317056059494
"PTHR15396",62.6075410252432,5.38941912013161e-10,0.162386103870698,0.68892053168246,1.00068986526435,-0.05276551973876,0.187346478369961,0.130941041007945,5.34138604563595,-0.402971591890418,3.09972145756942e-06,0.68892053168246,-0.0606384603524632,0.888612125178703
"PTHR15405",13.6535860190003,0.000605091451565307,0.523658389545506,0.473115150272658,2.8436935798438,0.458673581555377,0.906879194027618,0.633840074110846,3.13569172010048,0.723642445925822,0.00305263263694516,0.473115150272658,0.10844976416008,0.782096027788855
"PTHR15414",1231.52648600489,8.23801958577027e-34,0.391245820579672,0.534876305021425,2.02414768785834,-0.0361084038481941,0.082594890171291,0.0577275911192136,24.5069360060958,-0.625496459286279,2.78055693901681e-27,0.534876305021425,-0.0938806718449595,0.817232507413602
"PTHR15427",239.006551118332,2.13380130150605e-19,1.27318087333138,0.26528581355675,5.07727027624701,0.339802719055273,0.43087524307798,0.301149257589824,11.7836203351515,1.12835316870711,3.3438836826688e-15,0.26528581355675,0.167696712327004,0.608874471802486
"PTHR15430",11.6462210201665,0.001390888632383,0.466224094240752,0.498308911693212,0.990529526533366,-0.242945420037813,0.509074219225625,0.355804436761689,1.94574678725649,-0.682806044379187,0.0580904279556689,0.498308911693212,-0.102395820597284,0.798839402621366
"PTHR15431_SF3",24.0427394097227,1.32593837854055e-05,0.614873051974206,0.437160102630098,0.982385755309046,-0.183493143472715,0.334808793195128,0.234006063530111,2.93416951787317,-0.784138413785606,0.00529602152025757,0.437160102630098,-0.11739589172946,0.757876678761666
"PTHR15437",24.2188805129666,1.24998534631537e-05,0.720555818841939,0.400556417016843,1.36352598606629,-0.278817617138172,0.46995485546504,0.328462955571612,2.90139780493815,-0.848855593632945,0.00578206793508235,0.400556417016843,-0.12693465837556,0.730534429964137
"PTHR15439_SF1",5.31578769647904,0.0259065388311824,1.83176399513028,0.182831850177742,0.625916990744911,-0.861702067882585,0.910944924733665,0.636681712852816,0.687107391182745,-1.35342676016484,0.495620875484988,0.182831850177742,-0.199917804040745,0.50278758798879
"PTHR15446",1.55235831497745,0.219381124478765,0.987887572312736,0.325693997685896,4.83278389576739,2.11845975289192,3.04955310881784,2.13140733763398,1.5847515105716,0.993925335381253,0.120184687957152,0.325693997685896,0.148185585497952,0.668188909768359
"PTHR15451",27.1966514519603,4.72499876389763e-06,0.449109520202053,0.506260347636266,0.961468672936564,-0.139169566353335,0.29712410592352,0.207667312866974,3.23591608276996,-0.670156340119269,0.00230538868734852,0.506260347636266,-0.100518175751135,0.803489177982961
"PTHR15457_SF25",52.8087006850064,4.65200643389778e-09,0.28970871661774,0.593119800934396,1.00045229540269,-0.0786162176332296,0.208978259961017,0.146060022827266,4.78735106507881,-0.538245962936779,1.93970572111868e-05,0.593119800934396,-0.0808778074184406,0.84632313996653
"PTHR15457_SF4",75.0396802343826,4.60585089430362e-11,0.0834171887894504,0.774075265116294,1.11010607606423,-0.0376314206190956,0.186420034197152,0.130293526491105,5.95486467345145,-0.288820339985691,3.93140834072107e-07,0.774075265116294,-0.0435000893326276,0.918138092195548
"PTHR15460",8.99677474451306,0.00443929898965346,0.357560717878085,0.552929639176118,0.839077912737082,-0.204872075247311,0.490204858078998,0.342616178230269,1.71168828482288,-0.597963809839763,0.0939954486445765,0.552929639176118,-0.089782371460539,0.827993116449104
"PTHR15464",1.32769471409593,0.255437901186981,33.9436983380949,6.07471756781966e-07,6.03436652532013,4.99764913986709,1.22731467806057,0.857800279929621,4.91672317881488,5.82612206687217,1.26882384630679e-05,6.07471756781966e-07,0.659916633689617,3.30592524480295e-05
"PTHR15467",49.6935532250891,9.67808729711768e-09,0.391460495759964,0.534764769884155,4.18629589749501,0.335819965042842,0.767948834759735,0.536738244236998,5.45126928775764,0.62566803958646,2.14559095899085e-06,0.534764769884155,0.0939061972430766,0.817232507413602
"PTHR15469",4.37298449996998,0.0423202104369346,10.9400772850698,0.00188117101566265,-0.791111448208322,-2.17794120649939,0.942118867488374,0.658469944754154,-0.839715109747639,-3.30757876475676,0.405607748035482,0.00188117101566265,-0.446236984373767,0.0189307136758655
"PTHR15478",10.45040444166,0.0023263513688853,11.8885794882734,0.00125539784548044,4.83734478289261,2.4681806356626,1.02419276196519,0.71583339922565,4.72308042248889,3.44798194430792,2.39258607904621e-05,0.00125539784548044,0.461215025416111,0.0139204436699922
"PTHR15481",17.0018643282064,0.000162851341781302,8.46642065183113,0.00565497347502407,0.524193823328281,-1.20493067991341,0.592491174740457,0.414106589478198,0.884728491623366,-2.90971143789743,0.381112401096801,0.00565497347502407,-0.401706817904576,0.0455003655869205
"PTHR15487",8.85038888966334,0.00474433077410773,3.64432513776342,0.0627959617563629,0.691702607835849,-1.19518517051331,0.89576972899163,0.626075396976211,0.7721879691274,-1.90901156040591,0.444131076451006,0.0627959617563629,-0.276568661905487,0.25094115731818
"PTHR15493",167.461909223864,1.33908514912344e-16,0.12822062290385,0.72199634919096,2.06581538481673,0.0547039980544344,0.218579723060965,0.152770720484597,9.45108428122838,0.358079073535232,3.70021628897632e-12,0.72199634919096,0.0539039676866255,0.902419358186188
"PTHR15494",12.5731463185223,0.000942703136346131,1.46368650559135,0.232804456646178,1.70584025467329,0.427820227989232,0.505949329776258,0.353620375010996,3.37156342400463,1.20982912247613,0.00156604162692513,0.232804456646178,0.179428617234369,0.566964231423648
"PTHR15498_SF45",28.8658297026138,2.79157817987959e-06,0.469684388444261,0.496727374515866,2.12847357877787,0.237027673842846,0.494841068974245,0.345856539544973,4.30132766302113,0.685335237999814,9.29572860819423e-05,0.496727374515866,0.102771108050487,0.797514709229412
"PTHR15499",26.4519697348089,6.00119644830903e-06,11.8466090524925,0.00127782619758903,1.79801979087452,0.711772084966787,0.295878676665677,0.20679685186369,6.07688195424154,3.44189033127038,2.6014548774015e-07,0.00127782619758903,0.460573158282238,0.0141312544203964
"PTHR15503_SF0",5.55453736060642,0.0229485883766929,0.774815105186263,0.383514204923523,1.51367001682051,0.405859499058575,0.659699902905812,0.461080415233348,2.29448270365537,0.880235823621297,0.0265920642415494,0.383514204923523,0.131547360635487,0.713003416740664
"PTHR15503_SF6",3.11924369100364,0.0843103240585905,0.373924675135206,0.54401940529932,2.38471945077711,0.604658745438194,1.41477709711956,0.988822354724,1.68557962638236,0.611493806293413,0.0989571108579252,0.54401940529932,0.0917969267090176,0.822980145875849
"PTHR15507",562.83510756538,1.05137953248729e-26,3.79762255094603,0.0577196195327223,2.88720481133638,-0.253799400636818,0.186339290646861,0.130237092846759,15.4943426118758,-1.94874897073636,1.96344797906871e-19,0.0577196195327223,-0.281872528399074,0.235897575481561
"PTHR15508_SF2",39.3008371489814,1.35683063351111e-07,1.28021989646506,0.263987395650985,1.00220829644883,-0.216502512493006,0.273772863842548,0.191346558009373,3.6607291255324,-1.13146802715104,0.000670570696925441,0.263987395650985,-0.168146573863289,0.607259103677683
"PTHR15527",5.86796234612652,0.019604885746479,0.000372637027365697,0.984686018777171,1.72400985049748,-0.0136148538722479,1.00911282477587,0.705293661883992,1.70844112587747,-0.0193038086233183,0.0946010778602955,0.984686018777171,-0.00291014632372177,0.992934809766507
"PTHR15528",722.344257219582,6.14675391791961e-29,0.953377807147921,0.334198989845829,3.00834768527526,-0.111460790122447,0.163327510654104,0.114153596354515,18.4191118399298,-0.976410675457781,2.64253269217501e-22,0.334198989845829,-0.145630169144573,0.676587828910002
"PTHR15532",15.6879270996078,0.000269738834726784,21.4208542045264,3.25631099035069e-05,3.91536425230686,2.08629891576916,0.644952728310102,0.450773253816227,6.07077709798338,4.62826686833488,2.65578459990931e-07,3.25631099035069e-05,0.572216382470119,0.000720219371983446
"PTHR15544",76.5829819161188,3.45714707892926e-11,0.662006057932136,0.420233999393521,1.04570316780006,-0.105273007471965,0.185121044885539,0.129385631054795,5.64875359496067,-0.813637547027014,1.10489546327811e-06,0.420233999393521,-0.121748009285347,0.74532067816964
"PTHR15545",154.334751061976,5.53026276757923e-16,0.060647725606915,0.80662037449493,2.81881711135932,0.0538819646922188,0.313044377658049,0.218794380598304,9.00452879060624,0.246267589436602,1.52968911737292e-11,0.80662037449493,0.0371006758176818,0.93059466357351
"PTHR15551",134.375213551029,5.79179256328773e-15,0.0173294645122938,0.895868032878111,1.94727769605504,-0.021988938209077,0.238990936968229,0.167036617663487,8.14791439691251,-0.131641423998276,2.4759376792001e-10,0.895868032878111,-0.0198417844026403,0.965930704896733
"PTHR15556",2.11728010629889,0.152742738440252,0.128440424325355,0.721768393844551,1.9757222238552,0.384693990045209,1.5357986455555,1.07340727820093,1.2864461298835,0.358385859549948,0.205015333931461,0.721768393844551,0.0539500158155737,0.902419358186188
"PTHR15561_SF0",4.74968093116091,0.0347000484482497,0.632214402790074,0.430812606280107,0.6651974401287,-0.373385724375241,0.671885488776174,0.4695972195685,0.990045850432555,-0.795119112328508,0.327565186927166,0.430812606280107,-0.119016719482881,0.75151452533721
"PTHR15574",50.3570940562901,8.26259112116212e-09,1.02642748676215,0.316538235135967,4.1582209559413,-0.67969067872861,0.959879953627694,0.670883602746282,4.33202187442924,-1.01312757674547,8.43236283466211e-05,0.316538235135967,-0.150983813908967,0.662216560709337
"PTHR15588_SF8",10.2011780728446,0.0025945016255735,0.401526036730428,0.529582575697537,0.98295895497306,-0.238562245001071,0.538659844750547,0.376482554860362,1.8248231505511,-0.63366082152081,0.0748216399619945,0.529582575697537,-0.0950950492591567,0.815975440605859
"PTHR15588_SF9",6.96897524433881,0.0114312204204734,1.63979830881165,0.207062531490946,0.625000636809799,-0.573134472117495,0.640370118174312,0.447570355384751,0.975999065340008,-1.28054609788623,0.334400630861327,0.207062531490946,-0.189549812352474,0.533921839305832
"PTHR15591",62.0079321503825,6.11276011603632e-10,0.221639116083632,0.640119480205627,2.2015070322059,0.122179500181961,0.371317043610189,0.259522573668544,5.92891457607601,0.470785637082985,4.29202200892308e-07,0.640119480205627,0.0707955217392315,0.867475154040129
"PTHR15592",7.19822876648859,0.0102420369496224,0.865457715894159,0.357292131133697,1.45361416706283,-0.754342153824872,1.16015280640232,0.810859203334591,1.25295061050669,-0.930299798932666,0.216841638838341,0.357292131133697,-0.138888688097144,0.695089489355114
"PTHR15593",68.4410352316755,1.64165978564053e-10,1.97545811136787,0.166891751378641,1.49765169245531,-0.300707702191841,0.306112020593963,0.213949186503875,4.89249553006561,-1.40550991151534,1.37406855439122e-05,0.166891751378641,-0.207286433784613,0.479350197015319
"PTHR15603",43.6026820947289,4.37270756920959e-08,0.345479616309844,0.559687953822116,1.81631426057944,-0.174308599188857,0.424304212047328,0.296556603107417,4.28068873465918,-0.587775140942388,9.92417273554471e-05,0.559687953822116,-0.0882645956754748,0.831550389056922
"PTHR15606",7.09943493179686,0.0107374708062295,0.0238728891421457,0.877915341370627,2.14799647166946,-0.129918191556199,1.2030598148024,0.840847962105646,1.78544445192217,-0.154508540677031,0.0810831485862199,0.877915341370627,-0.023286722492787,0.957052675779893
"PTHR15608",24.7793287189982,1.03721955194056e-05,0.0832618763508075,0.774279783671733,1.25910012709389,-0.0761245126992376,0.377460206599065,0.263816180699985,3.33571620287722,-0.288551340927065,0.00173580641113805,0.774279783671733,-0.0434596511428352,0.918138092195548
"PTHR15622",71.9779276923926,8.23069235920962e-11,2.58923154812552,0.11474500564608,1.88529215689708,-0.432769092114172,0.384804848932163,0.268949531063944,4.8993461546256,-1.60910892985078,1.34346637306566e-05,0.11474500564608,-0.235745098253208,0.381348419762273
"PTHR15623",105.928623884107,2.72797186300015e-13,0.742352619991305,0.393579646285632,2.00842072404804,-0.180233988875016,0.299296278104633,0.209185497191111,6.71047677828424,-0.861598874181776,3.0413643292989e-08,0.393579646285632,-0.128808853506116,0.723466040713407
"PTHR15627",119.798416397126,3.83192578135981e-14,18.4305538171243,9.54199878613431e-05,1.24959134151838,-0.78748149457169,0.262446574530903,0.183430337079427,4.76131701757549,-4.29308208832818,2.11196885432499e-05,9.54199878613431e-05,-0.54333864950868,0.00174627022032971
"PTHR15635",38.5224822338147,1.67623389664777e-07,0.299488967304415,0.586968196401551,1.81692193894925,-0.172562657158118,0.451155389608773,0.315323548570046,4.02726417726013,-0.547255851777224,0.000219641577486376,0.586968196401551,-0.0822225716604339,0.843830538865768
"PTHR15641",13.3598794349155,0.00068189778425792,7.15047967946926,0.0104783755692462,1.80431188358841,0.752879099132905,0.402835185571988,0.281551374823612,4.47903248825313,2.67403808489506,5.27103352682339e-05,0.0104783755692462,0.373889038579248,0.0712805285434247
"PTHR15642",7.192021138605,0.0102724381652975,0.0273365511186144,0.869435521004553,1.0881731877346,0.0621679862618211,0.537978207805705,0.37600614210938,2.02270867471197,0.165337688137383,0.0492067140138418,0.869435521004553,0.0249178549838242,0.95389220953623
"PTHR15653",176.111492786745,5.51650264763052e-17,0.00303607761446737,0.956307748548708,3.12084396957853,-0.0127925942739871,0.332178818356178,0.232167909718879,9.39507216330756,-0.0551006135579938,4.41550318828028e-12,0.956307748548708,-0.00830644346578298,0.988401724335463
"PTHR15664",3.87537863753853,0.0553188393387763,3.09202580503908,0.0856309324742271,0.164792179579945,-1.24476021472409,1.01282377766069,0.707887337719791,0.162705678139354,-1.75841570882402,0.871495141569822,0.0856309324742271,-0.256240556119533,0.309859612172706
"PTHR15670",1.39199917199714,0.24440752547616,34.2997762164306,5.48041259235507e-07,6.08143803570854,5.02107357878896,1.22665006687394,0.85733576689794,4.95776114145315,5.85660108052705,1.10839770534239e-05,5.48041259235507e-07,0.661858853801413,3.30592524480295e-05
"PTHR15679",20.1240303915999,5.15465484495422e-05,3.64218611329299,0.0628701895741307,2.43174053085416,0.715835148293167,0.536663052284442,0.375086947713307,4.53122405297484,1.90845123419305,4.45619983884512e-05,0.0628701895741307,0.276493691221822,0.250995274207147
"PTHR15683_SF5",39.4039131062655,1.31957762751313e-07,0.291952687715299,0.591696604128562,1.06117917905818,-0.0981673723472405,0.259944523436809,0.181681592305753,4.08232943332674,-0.54032646401532,0.000185087923843791,0.591696604128562,-0.081188370547521,0.845103547537811
"PTHR15683_SF6",22.8144882362249,2.01007560902223e-05,1.01990467999771,0.318063270005407,0.86305352533513,-0.226868303929334,0.321413250211818,0.224643590542295,2.68518340412649,-1.00990330230063,0.0101836313855803,0.318063270005407,-0.150514211132098,0.662391583455369
"PTHR15692",56.2545631798721,2.12706227494539e-09,3.30022563833149,0.0760861876415246,4.20295678195961,0.807402932460154,0.635899158180299,0.444445491971173,6.60947058647927,1.81665231630367,4.28130312147694e-08,0.0760861876415246,0.264143671870918,0.286084065532132
"PTHR15696_SF1",18.2033066219119,0.000103789722360696,1.66623104841592,0.203505568814702,0.985887971162951,-0.418545376199389,0.463921694105727,0.32424623137252,2.12511719906392,-1.29082572348707,0.0392292362902949,0.203505568814702,-0.191016123228704,0.52903773263206
"PTHR15698",143.411336764038,1.93843147880045e-15,0.247565582801656,0.621272020439717,1.97556438163833,-0.0841609213755628,0.242010992120879,0.169147408157283,8.16311839526521,-0.497559627383147,2.35504214779567e-10,0.621272020439717,-0.0747998011101655,0.85886155056181
"PTHR15703",12.5398175025552,0.000955845218442564,31.7350793276418,1.16355713251692e-06,2.74462742518779,1.66782152493804,0.423593731849487,0.296060031100671,6.47938630537391,5.63338968363114,6.65201176341259e-08,1.16355713251692e-06,0.647323318396133,4.4559928704537e-05
"PTHR15708",681.551553469827,2.05106984089385e-28,0.00062157755202794,0.980222365771439,2.06650525008108,0.00193847831567433,0.111245648209924,0.077752307441006,18.5760547341279,0.0249314570779154,1.89654777815918e-22,0.980222365771439,0.00375853202507158,0.992826919341464
"PTHR15712_SF18",2.79456261356693,0.1016827013205,3.83137446928616,0.05666371437579,2.0242517357718,1.07964011728153,0.789171618044518,0.551571367125531,2.56503362448295,1.9573897080771,0.0138032183265156,0.05666371437579,0.283022439524628,0.232963342602652
"PTHR15715_SF17",20.2264204855794,4.96920003759299e-05,0.599018904500726,0.443091458901984,1.54768672939095,0.22376746466832,0.413662756433918,0.289119029217674,3.74142149690526,0.773963115723692,0.000526421153540544,0.443091458901984,0.115893108494331,0.762625008215178
"PTHR15720",383.96443307075,2.31856405561896e-23,0.0469556807128247,0.829449512382767,2.0609696789483,0.0221656590761616,0.146354581882144,0.102290800844875,14.0820304526437,0.216692594965367,6.59526413384126e-18,0.829449512382767,0.0326502207370564,0.937246627945656
"PTHR15722",64.40524062078,3.71045585247773e-10,0.421351815738823,0.519637372218882,2.29794086965949,0.169201276555696,0.372950286375959,0.260664087028333,6.16152059296989,0.649116180462961,1.9531234492019e-07,0.519637372218882,0.0973927322167012,0.811679387271704
"PTHR15725",24.2631241247777,1.23163322304154e-05,1.89644040405972,0.175443387696041,2.86493448685214,0.616867782081567,0.640902894848479,0.447942726047637,4.470153762575,1.37711306872737,5.42347984818378e-05,0.175443387696041,0.203273187639596,0.491843284408267
"PTHR15726",99.2138089726946,7.5448190690077e-13,16.692798386282,0.000183164071505535,2.95326640620818,0.847202116048862,0.296682686103314,0.20735879374624,9.95429306980106,4.08568212007273,7.6935853178854e-13,0.000183164071505535,0.524440222484593,0.00299433438635136
"PTHR15730",13.4161121716687,0.000666434681105415,0.000547822446186081,0.98143255908121,2.23298263434034,0.0139409112648452,0.852198952475602,0.595622714416217,2.62025977367564,0.0234056071526906,0.0120139495562638,0.98143255908121,0.00352850607585136,0.992826919341464
"PTHR15735",437.169200031563,1.74997556229336e-24,0.00604767379664697,0.938366138308883,2.0373752446185,-0.00747786758534843,0.137579376278635,0.0961575947831464,14.8087256951381,-0.0777667910913583,1.05118056333707e-18,0.938366138308883,-0.0117229792554712,0.983949804633569
"PTHR15736",41.6493318241244,7.25865829546082e-08,3.12004299807476,0.0842718875238464,2.15391292129154,-0.794855879313853,0.643839838703405,0.449995428020431,3.34541727897608,-1.76636434465678,0.0016882123684725,0.0842718875238464,-0.257322315398112,0.306195550668204
"PTHR15740",63.989772023152,4.04248074242959e-10,0.94721246812558,0.335750213500107,2.4010117817659,0.256352005987024,0.376862358526596,0.263398330043517,6.3710575690102,0.973248410286696,9.60237729642988e-08,0.335750213500107,0.145168477340216,0.676736297776045
"PTHR15742",149.258392233402,9.81791077047118e-16,12.5445289451836,0.000953975766393606,3.85065217198463,0.852921994988848,0.344549702812063,0.240814223772584,11.1758975281572,3.54182565143791,1.9412435421629e-14,0.000953975766393606,0.471011904479141,0.0112092152551249
"PTHR15750",188.16079467345,1.69745404128585e-17,0.21106627440768,0.648194816354932,2.10412418485838,0.0670648463753163,0.208859991733221,0.145977362267001,10.0743285844136,0.459419497200195,5.31418763124184e-13,0.648194816354932,0.0690945714534827,0.869623516700861
"PTHR15756",8.20618369545665,0.00637650425328996,0.778545816275208,0.382381462211727,1.33739933605949,-0.582533979767481,0.944602129240162,0.660205557196424,1.41583349715218,-0.88235243314404,0.163864385947388,0.382381462211727,-0.131858185385334,0.712303885955062
"PTHR15759",278.232848197837,1.21442049508738e-20,1.44521858666014,0.235726806841831,2.7137054383103,-0.207056287531622,0.246428763766117,0.172235096931558,11.0121294155655,-1.2021724446435,3.1438988728819e-14,0.235726806841831,-0.178329286033095,0.570410734405772
"PTHR15813",33.6299951434125,6.65422137648827e-07,0.222286504831052,0.639632739404336,2.20993990014426,0.163497396781062,0.496162615372483,0.346780200681446,4.45406371152167,0.471472697863887,5.71082149824236e-05,0.639632739404336,0.0708983211946071,0.86709964279788
"PTHR15825",5.56973045403871,0.0227730872859627,3.01165457051015,0.0896676606869634,0.455574823654321,-1.20876229338939,0.996570597229298,0.696527591948781,0.457142549580458,-1.73541193107289,0.649817726748298,0.0896676606869634,-0.253104467411528,0.318066419040549
"PTHR15827",21.4933386106553,3.17473283864181e-05,0.0020185245680302,0.96436799113788,1.37624929001874,0.0129883604868527,0.413625265092419,0.289092825601106,3.32728536229826,0.0449279931449225,0.00177820215305431,0.96436799113788,0.00677299445548357,0.991455632947122
