"","F_value Intercept","p_value Intercept","F_value log10MLSP","p_value log10MLSP","Coefficient Intercept","Coefficient log10MLSP","Coef SE Intercept","Coef SE log10MLSP","Coef tval Intercept","Coef tval log10MLSP","Coef pval Intercept","Coef pval log10MLSP","R t value log10MLSP","p.adjusted GFS vs.log10MLSP"
"PTHR14234",17.9602264362726,0.0001136012384461,3.12913606317376,0.0838360025766712,1.10890885369666,1.37903963557155,1.16412113196697,0.779586885565972,0.952571706883273,1.76893642146171,0.346010971752375,0.0838360025766712,0.257672152008645,0.495309341736554
"PTHR14235",9.81628422415497,0.00307474063460029,1.00574610643647,0.321407678785895,1.47963663358458,-0.381384440595345,0.567874594046819,0.380293402471765,2.60556934417565,-1.00286893781614,0.0124679152648049,0.321407678785895,-0.149489330563269,0.800532007060766
"PTHR14239",8.40855767029383,0.00580755255486057,0.00174295150345212,0.966887929830589,3.99106941211527,0.0691603591241954,2.47370687651674,1.65658829370132,1.61339625563687,0.0417486706788625,0.113808582151309,0.966887929830589,0.00629372426140982,0.993966434346883
"PTHR14247",96.3564449323718,1.18047090443327e-12,1.54123047376687,0.221012386252223,2.44968938476288,0.446986494290779,0.537643321726688,0.360048169576692,4.55634671866748,1.24146303761605,4.10934330572006e-05,0.221012386252223,0.183963394006078,0.730672366455924
"PTHR14248",3.66344192596327,0.0621368538330447,0.271314401463928,0.605063067382274,3.7584701316598,-0.864668475783645,2.4788306104434,1.66001954811693,1.51622709346304,-0.520878490114468,0.136614059428085,0.605063067382274,-0.0782843978344534,0.934278298484384
"PTHR14254",11.2032336882534,0.00167997240806281,1.46356340892435,0.232823786027256,0.564349839481415,0.504384859482548,0.622572478476374,0.416923399298156,0.906480544823555,1.20977824783071,0.369619178158993,0.232823786027256,0.179421314962783,0.747639114137212
"PTHR14256_SF3",38.0044280613365,1.93172236754029e-07,0.0870354907190868,0.769367903439846,1.60203769828418,-0.0844968278121676,0.427686815281369,0.286412662022094,3.74581970040442,-0.295017780343977,0.000519489597942747,0.769367903439846,-0.044431680828164,0.960257353967263
"PTHR14256_SF4",2.28492552016629,0.137785926460404,1.44413347533289,0.235899927636243,4.54975736021068,-1.98154167346735,2.46225592409426,1.64891983713726,1.84780035076342,-1.20172104722056,0.0713604202570818,0.235899927636243,-0.178264454359216,0.751102463974981
"PTHR14263",50.626927639303,7.7505466808612e-09,0.524905619936762,0.472591716874836,1.10868464891863,0.156053786780375,0.321637996800304,0.215394049055319,3.44699525537396,0.72450370595102,0.00125900499373453,0.472591716874836,0.108577317425541,0.886457751017833
"PTHR14269_SF11",33.2596646337955,7.41361198735875e-07,0.502775665697267,0.482023449187674,0.944377818875694,0.16647955898455,0.35059639013427,0.234786862268904,2.6936324658506,0.709066756869385,0.00996529868729883,0.482023449187674,0.106290285926861,0.893039113066705
"PTHR14273",48.4972760717417,1.29085681956478e-08,0.752651221299784,0.390345151283317,1.18461665799143,0.212202155819543,0.365246913479234,0.244598002667251,3.24333105708444,0.867554736774449,0.00225761150310328,0.390345151283317,0.129684329501585,0.843230060946035
"PTHR14286",23.0211235804822,1.87309421447922e-05,0.0486369634108817,0.826472404349586,1.05159860763569,0.0610266767083617,0.413209352327647,0.276717416445786,2.54495354887768,0.220537895634473,0.0145119556108443,0.826472404349586,0.0332289783779912,0.965906630974965
"PTHR14289",60.380494872895,8.63580799625023e-10,0.189528563660839,0.665437453138468,1.93329618192189,0.13892155269804,0.47650333138675,0.319104032971156,4.05725638117889,0.435348783920248,0.000200111201068404,0.665437453138468,0.0654904012818303,0.937156234528167
"PTHR14297",11.5131108469156,0.00147178901197007,0.00531710688846149,0.942201451521636,2.00894172617769,0.0525139316425867,1.07540112707025,0.720173006369427,1.86808594077888,0.0729184948312943,0.0684184001734368,0.942201451521636,0.0109922125628179,0.986854953039927
"PTHR14303_SF0",11.9334672643415,0.00123186921629667,2.84046321637927,0.0989983149590075,0.311135855096332,0.609510366885157,0.540032827106437,0.361648369938912,0.576142485195643,1.68536738320738,0.567454429229047,0.0989983149590075,0.246254397211957,0.53453920453062
"PTHR14304",862.403789228564,1.52388664243336e-30,0.0171981384514739,0.896261033245923,2.01041447695627,0.0106493824459945,0.121259940762577,0.0812051744162429,16.5793786827968,0.13114167320678,1.53029274377153e-20,0.896261033245923,0.0197664884549093,0.982773275746658
"PTHR14309",50.8387671103812,7.3718611031833e-09,4.63417824851128,0.0368645002186214,3.06240288126896,-0.758172305677415,0.525914563816464,0.352193672652184,5.82300451815914,-2.15271415857082,6.13901260972751e-07,0.0368645002186214,-0.30868503546739,0.325099302567629
"PTHR14336_SF4",37.1584773468869,2.44024373431094e-07,0.0242277604129404,0.877018704953275,1.14069415990462,0.0356447725441393,0.341958072815059,0.229001966942731,3.33577198664804,0.155652691634101,0.00173552912110266,0.877018704953275,0.0234590684155163,0.982520266533513
"PTHR14338",2075.9072358908,1.14574756090829e-38,0.0140487381176301,0.906189283610847,2.98729516098755,-0.00912421900556826,0.114950453970843,0.0769798468086454,25.9876760621169,-0.118527372862264,2.47735709001612e-28,0.906189283610847,-0.0178658218234349,0.982952760822047
"PTHR14339",24.0850669102602,1.30725555290623e-05,0.0687092432445049,0.794448795017237,2.40190904454914,0.163865166245541,0.933496531287743,0.625142550486662,2.57302407030452,0.262124480437263,0.0135300910354399,0.794448795017237,0.0394859341997903,0.963476786214745
"PTHR14340",112.504329661612,1.05240617740349e-13,0.821397273638558,0.369708571016298,2.25799852607222,-0.202342884826411,0.333384156757654,0.223260199756525,6.77296290271411,-0.906309700730693,2.461787761558e-08,0.369708571016298,-0.135373585851678,0.826914557677741
"PTHR14347",29.2803674869145,2.45448833438825e-06,0.897022297361078,0.348754169728097,0.932767593641059,0.257733039023915,0.406351739981407,0.272125020942759,2.2954684374767,0.947112610707448,0.0265306283354934,0.348754169728097,0.141349035724381,0.810363621345734
"PTHR14352",58.7164433178626,1.23664929654411e-09,0.155458286189197,0.695277432646451,1.53547815319266,-0.0866553542598321,0.328187558087571,0.219780149389343,4.67866046519333,-0.394281988162276,2.76483154452175e-05,0.695277432646451,-0.059335518188539,0.948126429748012
"PTHR14360_SF11",22.2520880759374,2.4387836812798e-05,0.304071494526899,0.584130833175329,1.28055434985808,-0.150875467061268,0.408568068461571,0.273609248459806,3.13424970943006,-0.551426780748722,0.00306489103242814,0.584130833175329,-0.0828449489636339,0.928502441427113
"PTHR14363",48.5654798188712,1.26970112333374e-08,0.00183909906584673,0.965987455082345,2.51309311421625,-0.0180646774104644,0.629015427002538,0.421238103358967,3.99528057076748,-0.0428847183253747,0.00024250528033401,0.965987455082345,-0.00646497943281805,0.993966434346883
"PTHR14380",2.39826484209313,0.128633361335715,3.71793238482876,0.0602996322784368,-1.17907064254703,2.15453346061782,1.66853817630215,1.11738413176425,-0.706648885409447,1.92819407343471,0.483510266032098,0.0602996322784368,0.279132197700895,0.426323554023273
"PTHR14383",197.097482065182,7.3644161191767e-18,0.114160988915932,0.737062539631693,2.87688237201106,0.0845438345940664,0.373642895628447,0.250220611341929,7.69955057534897,0.33787718022372,1.09359392764849e-09,0.737062539631693,0.0508709501388822,0.956114786071639
"PTHR14386",12.1674557395327,0.00111652560087727,1.94942000947663,0.169654101099514,2.27012265394102,-0.6779267774649,0.72504293824968,0.485545662397363,3.13101822551546,-1.39621631901243,0.00309253034175981,0.169654101099514,-0.205974137414038,0.65948248322142
"PTHR14389",11.9295906642348,0.00123388273360692,0.980067326497196,0.327595320107953,0.857990780464665,0.495477209624584,0.747359184251526,0.500490372393915,1.14803002163402,0.989983498093375,0.257159727195049,0.327595320107953,0.147610722136223,0.803161970341728
"PTHR14392",1083.53093773213,1.24491571331642e-32,0.102357919253208,0.750532484965376,2.96415209069545,-0.0334816211163504,0.156271363451086,0.104651571207314,18.9679799627732,-0.319934242076724,8.36228305425047e-23,0.750532484965376,-0.0481758981144853,0.958993185432152
"PTHR14398",89.3493885937864,3.68396839560266e-12,7.74623798117652,0.00790173037033375,1.17744855254303,0.712284387716052,0.382156856487719,0.255922227821389,3.0810609113875,2.78320642087081,0.00355086115855442,0.00790173037033375,0.386906500901346,0.105085391677493
"PTHR14399",22.0060226600451,2.65556451088613e-05,1.27093780249449,0.265701280709098,2.76336920148422,-0.580595596230318,0.769033461674709,0.51500516984002,3.59330164316451,-1.12735877274916,0.000819461973027399,0.265701280709098,-0.167553075218452,0.767274204229322
"PTHR14429_SF20",7.87061459640606,0.00745437769740484,0.00547006454786154,0.941377525267994,1.10845204482399,0.0358054403531915,0.722913677989447,0.484119742594645,1.53331176124209,0.0739598847204452,0.132358655538847,0.941377525267994,0.0111491791339597,0.986854953039927
"PTHR14432",62.1659174700711,5.91283122181757e-10,0.234805479397517,0.630386869412264,2.10713337834301,0.167527470088639,0.51625653790992,0.345725900415736,4.08156260233294,0.484567311523917,0.000185530701528248,0.630386869412264,0.0728571288792992,0.934278298484384
"PTHR14453_SF53",20.1098310043556,5.18094123224934e-05,0.0562138235624287,0.813683900174648,1.42203526489736,0.0959524284108312,0.604321514236253,0.404701121066258,2.35311044104484,0.237094545619313,0.0231514733656134,0.813683900174648,0.0357205368592626,0.963476786214745
"PTHR14454",388.289106974657,1.85744811132082e-23,2.31974717258461,0.134896306800508,1.81271671071885,0.185934738391744,0.18229462278491,0.122078788306322,9.9438847017319,1.52307162424641,7.9451022896894e-13,0.134896306800508,0.223788227718156,0.60578840925831
"PTHR14463",23.5642297606631,1.55771398601926e-05,0.0984628893811237,0.755164948898251,1.74286577119685,0.146484881958237,0.697092107577077,0.466827592228653,2.50019438213787,0.313787968827875,0.0162126074315854,0.755164948898251,0.0472524751145237,0.958993185432152
"PTHR14469",6.94215878037181,0.0115796617951229,0.00100434363465238,0.974861491098576,1.91336246389459,-0.0266580082749134,1.25608833074973,0.841175340671273,1.52327063077845,-0.0316913810783371,0.134846622149229,0.974861491098576,-0.00477760093379939,0.994058315263429
"PTHR14470",92.9419512409056,2.04032451839994e-12,1.48471761784881,0.229531014393008,2.45026331636097,-0.308510700085337,0.378078471526995,0.253191021126173,6.48083268657104,-1.21848989238681,6.61949138794476e-08,0.229531014393008,-0.180671304191657,0.741672090257409
"PTHR14471",121.522639503777,3.03798639063748e-14,0.538369878642243,0.467000966044858,2.01789726564182,0.175171418181724,0.356497523722928,0.238738724518768,5.66034020255956,0.733736927408075,1.06260994236022e-06,0.467000966044858,0.109944426422337,0.883887688027238
"PTHR14482",34.0378610879727,5.91127374952597e-07,2.20022978606636,0.145118383959647,0.689512869463032,0.32698820777632,0.329178695092384,0.220443892525288,2.09464609873832,1.48331715626374,0.0419940440445009,0.145118383959647,0.218228743468521,0.619411389119812
"PTHR14484",4.47163993662374,0.0401626402413259,0.762379789819916,0.387325195531718,0.588168723532704,0.711848663829704,1.2174065525801,0.815270985752071,0.483132542934137,0.873143624966658,0.63139705338161,0.387325195531718,0.130505586759622,0.84093281297595
"PTHR14488",4.07790196371438,0.0495648795310588,1.24595512421184,0.27038531767132,0.212748031088773,0.694491935520554,0.929072606162579,0.622179942974782,0.228989671719526,1.11622359955873,0.819937992053636,0.27038531767132,0.16594391048001,0.76899149776965
"PTHR14491",8.88806232379449,0.0046637632060555,0.130543709464963,0.71959815511246,2.23535285894613,0.387226103283704,1.60036962347967,1.07173311802599,1.3967728618129,0.361308330190383,0.169487686869584,0.71959815511246,0.0543886570564365,0.95517528298293
"PTHR14492",32.2874070995474,9.87163703304492e-07,4.41414723368859,0.0414050160027566,0.581899714812671,0.545810183385445,0.387928667783367,0.259787485712933,1.50001730508255,2.10098720455137,0.140751831082053,0.0414050160027566,0.301951550604074,0.345121997332629
"PTHR14495",6.90188613501743,0.0118064669378088,0.637200120032887,0.42901400623765,1.59030856844592,-0.395465965713404,0.73978383497126,0.49541732390239,2.14969359057122,-0.798248156924203,0.0371170619594995,0.42901400623765,-0.119478414744928,0.863035958073405
"PTHR14508",2.63514343532709,0.111666549243517,0.624372842881564,0.433665075838115,0.306988232893341,0.596738762342031,1.12770600979664,0.755200461421,0.272223638276701,0.790172666498636,0.786723478643729,0.433665075838115,0.118286706518633,0.866223840838195
"PTHR14511",1084.51625881983,1.22120007632579e-32,0.000523519609549391,0.981849005923019,4.06439632891218,-0.00332463229615549,0.21697554642973,0.14530385699581,18.7320479002848,-0.0228805509013527,1.36683396267348e-22,0.981849005923019,-0.00344935231303926,0.995569376930033
"PTHR14513",16.094979471273,0.000230383019701023,1.9382244940394,0.170858402124283,1.87367490851307,-0.509995451769504,0.547013333523405,0.366323064958048,3.42528196971802,-1.39220131232498,0.00134093467193652,0.170858402124283,-0.205406856323846,0.661035677667019
"PTHR14514",386.802873173116,2.00402417758439e-23,0.0732051284977403,0.787991192497246,1.99810358882744,0.033053612396218,0.182423937155337,0.12216538735906,10.9530778689752,0.270564462739918,3.7440365154177e-14,0.787991192497246,0.0407552382444805,0.963476786214745
"PTHR14516",133.079754128993,6.80687505763842e-15,1.40444089722179,0.242342858669873,1.68602930202487,0.239798211628198,0.302153656584915,0.202345805458747,5.5800393782461,1.18509109237298,1.39235051870292e-06,0.242342858669873,0.175874375238518,0.75876613433656
"PTHR14517",84.4943348142251,8.40417921537961e-12,0.841162603813307,0.364064447205885,2.26753072161202,-0.232972673994404,0.379313809655305,0.254018300502541,5.97798093265468,-0.917149172061616,3.63570126600097e-07,0.364064447205885,-0.136962459520867,0.823275316371537
"PTHR14522",38.6226871124296,1.63103939517068e-07,0.296875379362916,0.588599153828486,2.28187152708781,-0.209211128385221,0.573365211791976,0.383970351090117,3.97978719349946,-0.54486271606976,0.000254394911535271,0.588599153828486,-0.0818654294679891,0.928502441427113
